taz,stop_id,direction,stop_name,dist,time
90034001002,7554,access,Newington ParkandRide and Berlin Tpke,4.124620229,8.249240458
90034001002,7554,egress,Newington ParkandRide and Berlin Tpke,4.124620229,8.249240458
90034001002,7595,access,Village Square Dr and Corbins Commuter Lot,6.764483173,13.52896635
90034001002,7595,egress,Village Square Dr and Corbins Commuter Lot,6.764483173,13.52896635
90034001002,7901,access,Saint Augustine Church and Hopewell Rd,8.432247451,16.8644949
90034001002,7901,egress,Saint Augustine Church and Hopewell Rd,8.432247451,16.8644949
90034001002,7911,access,St Paul's Park and Ride and Wells St,9.792578996,19.58515799
90034001002,7911,egress,St Paul's Park and Ride and Wells St,9.792578996,19.58515799
90034001002,7924,access,Cromwell Park and Ride Lot and Industrail Park Rd,2.149216349,4.298432698
90034001002,7924,egress,Cromwell Park and Ride Lot and Industrail Park Rd,2.149216349,4.298432698
90034001002,7931,access,Farmington Park and Ride Lot and Town Farm Rd,9.381647755,18.76329551
90034001002,7931,egress,Farmington Park and Ride Lot and Town Farm Rd,9.381647755,18.76329551
90034001002,10641,access,Wolcott Hill Rd and Wolcott Hill Park and Ride Lot,8.481633148,16.9632663
90034001002,10641,egress,Wolcott Hill Rd and Wolcott Hill Park and Ride Lot,8.481633148,16.9632663
90034001002,10643,access,Country Club Rd and Country Club Park and Ride Lot,3.160380393,6.320760786
90034001002,10643,egress,Country Club Rd and Country Club Park and Ride Lot,3.160380393,6.320760786
90034001002,10668,access,Bee Park and Ride Lot and Bee St,5.315269007,10.63053801
90034001002,10668,egress,Bee Park and Ride Lot and Bee St,5.315269007,10.63053801
90034001002,10685,access,Eastern Dr and Silver St Park and Ride Lot,7.093961498,14.187923
90034001002,10685,egress,Eastern Dr and Silver St Park and Ride Lot,7.093961498,14.187923
90034001002,10704,access,Lake Ave and Bristol Park and Ride Lot,9.797210198,19.5944204
90034001002,10704,egress,Lake Ave and Bristol Park and Ride Lot,9.797210198,19.5944204
90034001002,10706,access,S Main St and Plantsville Park and Ride Lot,8.304358116,16.60871623
90034001002,10706,egress,S Main St and Plantsville Park and Ride Lot,8.304358116,16.60871623
90034001002,10707,access,Highland Ave and Mildale Park and Ride,8.354555767,16.70911153
90034001002,10707,egress,Highland Ave and Mildale Park and Ride,8.354555767,16.70911153
90034001002,12249,access,Todd St PandR and Todd St,9.178246047,18.35649209
90034001002,12249,egress,Todd St PandR and Todd St,9.178246047,18.35649209
90034001002,12376,access,Batterson Park Rd and Park and Ride Lot,7.065546043,14.13109209
90034001002,12376,egress,Batterson Park Rd and Park and Ride Lot,7.065546043,14.13109209
90034001002,12473,access,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.741112353,13.48222471
90034001002,12473,egress,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.741112353,13.48222471
90034051002,7595,access,Village Square Dr and Corbins Commuter Lot,9.082327184,18.16465437
90034051002,7595,egress,Village Square Dr and Corbins Commuter Lot,9.082327184,18.16465437
90034051002,7931,access,Farmington Park and Ride Lot and Town Farm Rd,6.617535623,13.23507125
90034051002,7931,egress,Farmington Park and Ride Lot and Town Farm Rd,6.617535623,13.23507125
90034051002,8029,access,ST Mary's Church and Main St,6.265372718,12.53074544
90034051002,8029,egress,ST Mary's Church and Main St,6.265372718,12.53074544
90034051002,10704,access,Lake Ave and Bristol Park and Ride Lot,1.056246991,2.112493982
90034051002,10704,egress,Lake Ave and Bristol Park and Ride Lot,1.056246991,2.112493982
90034051002,10706,access,S Main St and Plantsville Park and Ride Lot,7.426875033,14.85375007
90034051002,10706,egress,S Main St and Plantsville Park and Ride Lot,7.426875033,14.85375007
90034051002,10707,access,Highland Ave and Mildale Park and Ride,8.370739672,16.74147934
90034051002,10707,egress,Highland Ave and Mildale Park and Ride,8.370739672,16.74147934
90034051002,10708,access,Waterbury Rd Park and ride Lot and Waterbury Rd,9.29894389,18.59788778
90034051002,10708,egress,Waterbury Rd Park and ride Lot and Waterbury Rd,9.29894389,18.59788778
90034051002,12249,access,Todd St PandR and Todd St,1.619488725,3.23897745
90034051002,12249,egress,Todd St PandR and Todd St,1.619488725,3.23897745
90034051002,12376,access,Batterson Park Rd and Park and Ride Lot,7.383950563,14.76790113
90034051002,12376,egress,Batterson Park Rd and Park and Ride Lot,7.383950563,14.76790113
90034051002,12473,access,Vlge Square Rd and Village Square Dr Park and Ride Lot,9.008084765,18.01616953
90034051002,12473,egress,Vlge Square Rd and Village Square Dr Park and Ride Lot,9.008084765,18.01616953
90034053001,7554,access,Newington ParkandRide and Berlin Tpke,9.756932682,19.51386536
90034053001,7554,egress,Newington ParkandRide and Berlin Tpke,9.756932682,19.51386536
90034053001,7595,access,Village Square Dr and Corbins Commuter Lot,7.12776992,14.25553984
90034053001,7595,egress,Village Square Dr and Corbins Commuter Lot,7.12776992,14.25553984
90034053001,7894,access,Avon ParkandRide Lot and W Main St,8.384543884,16.76908777
90034053001,7894,egress,Avon ParkandRide Lot and W Main St,8.384543884,16.76908777
90034053001,7931,access,Farmington Park and Ride Lot and Town Farm Rd,4.444334229,8.888668458
90034053001,7931,egress,Farmington Park and Ride Lot and Town Farm Rd,4.444334229,8.888668458
90034053001,8029,access,ST Mary's Church and Main St,4.520828864,9.041657728
90034053001,8029,egress,ST Mary's Church and Main St,4.520828864,9.041657728
90034053001,9387,access,Canton Park and Ride and Albany Tpke,9.807079654,19.61415931
90034053001,9387,egress,Canton Park and Ride and Albany Tpke,9.807079654,19.61415931
90034053001,10704,access,Lake Ave and Bristol Park and Ride Lot,2.307387348,4.614774696
90034053001,10704,egress,Lake Ave and Bristol Park and Ride Lot,2.307387348,4.614774696
90034053001,10706,access,S Main St and Plantsville Park and Ride Lot,8.478425672,16.95685134
90034053001,10706,egress,S Main St and Plantsville Park and Ride Lot,8.478425672,16.95685134
90034053001,10707,access,Highland Ave and Mildale Park and Ride,9.383592138,18.76718428
90034053001,10707,egress,Highland Ave and Mildale Park and Ride,9.383592138,18.76718428
90034053001,12249,access,Todd St PandR and Todd St,1.721113774,3.442227548
90034053001,12249,egress,Todd St PandR and Todd St,1.721113774,3.442227548
90034053001,12376,access,Batterson Park Rd and Park and Ride Lot,5.406318362,10.81263672
90034053001,12376,egress,Batterson Park Rd and Park and Ride Lot,5.406318362,10.81263672
90034053001,12473,access,Vlge Square Rd and Village Square Dr Park and Ride Lot,7.056020012,14.11204002
90034053001,12473,egress,Vlge Square Rd and Village Square Dr Park and Ride Lot,7.056020012,14.11204002
90034053003,7554,access,Newington ParkandRide and Berlin Tpke,9.528018136,19.05603627
90034053003,7554,egress,Newington ParkandRide and Berlin Tpke,9.528018136,19.05603627
90034053003,7595,access,Village Square Dr and Corbins Commuter Lot,7.04359571,14.08719142
90034053003,7595,egress,Village Square Dr and Corbins Commuter Lot,7.04359571,14.08719142
90034053003,7894,access,Avon ParkandRide Lot and W Main St,8.747146405,17.49429281
90034053003,7894,egress,Avon ParkandRide Lot and W Main St,8.747146405,17.49429281
90034053003,7931,access,Farmington Park and Ride Lot and Town Farm Rd,4.580982222,9.161964444
90034053003,7931,egress,Farmington Park and Ride Lot and Town Farm Rd,4.580982222,9.161964444
90034053003,8029,access,ST Mary's Church and Main St,4.92673689,9.85347378
90034053003,8029,egress,ST Mary's Church and Main St,4.92673689,9.85347378
90034053003,10704,access,Lake Ave and Bristol Park and Ride Lot,2.01555603,4.03111206
90034053003,10704,egress,Lake Ave and Bristol Park and Ride Lot,2.01555603,4.03111206
90034053003,10706,access,S Main St and Plantsville Park and Ride Lot,8.046322688,16.09264538
90034053003,10706,egress,S Main St and Plantsville Park and Ride Lot,8.046322688,16.09264538
90034053003,10707,access,Highland Ave and Mildale Park and Ride,8.946918365,17.89383673
90034053003,10707,egress,Highland Ave and Mildale Park and Ride,8.946918365,17.89383673
90034053003,12249,access,Todd St PandR and Todd St,1.323294723,2.646589446
90034053003,12249,egress,Todd St PandR and Todd St,1.323294723,2.646589446
90034053003,12376,access,Batterson Park Rd and Park and Ride Lot,5.331468498,10.662937
90034053003,12376,egress,Batterson Park Rd and Park and Ride Lot,5.331468498,10.662937
90034053003,12473,access,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.970386934,13.94077387
90034053003,12473,egress,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.970386934,13.94077387
90034054023,7554,access,Newington ParkandRide and Berlin Tpke,9.942404201,19.8848084
90034054023,7554,egress,Newington ParkandRide and Berlin Tpke,9.942404201,19.8848084
90034054023,7595,access,Village Square Dr and Corbins Commuter Lot,8.209953351,16.4199067
90034054023,7595,egress,Village Square Dr and Corbins Commuter Lot,8.209953351,16.4199067
90034054023,7931,access,Farmington Park and Ride Lot and Town Farm Rd,6.493784948,12.9875699
90034054023,7931,egress,Farmington Park and Ride Lot and Town Farm Rd,6.493784948,12.9875699
90034054023,8029,access,ST Mary's Church and Main St,7.129521359,14.25904272
90034054023,8029,egress,ST Mary's Church and Main St,7.129521359,14.25904272
90034054023,10704,access,Lake Ave and Bristol Park and Ride Lot,0.827844763,1.655689526
90034054023,10704,egress,Lake Ave and Bristol Park and Ride Lot,0.827844763,1.655689526
90034054023,10706,access,S Main St and Plantsville Park and Ride Lot,5.918747416,11.83749483
90034054023,10706,egress,S Main St and Plantsville Park and Ride Lot,5.918747416,11.83749483
90034054023,10707,access,Highland Ave and Mildale Park and Ride,6.841409218,13.68281844
90034054023,10707,egress,Highland Ave and Mildale Park and Ride,6.841409218,13.68281844
90034054023,10708,access,Waterbury Rd Park and ride Lot and Waterbury Rd,8.337106224,16.67421245
90034054023,10708,egress,Waterbury Rd Park and ride Lot and Waterbury Rd,8.337106224,16.67421245
90034054023,12249,access,Todd St PandR and Todd St,0.891670101,1.783340202
90034054023,12249,egress,Todd St PandR and Todd St,0.891670101,1.783340202
90034054023,12347,access,Hamilton Ave and Hamilton Park and Ride Lot,9.901353905,19.80270781
90034054023,12347,egress,Hamilton Ave and Hamilton Park and Ride Lot,9.901353905,19.80270781
90034054023,12376,access,Batterson Park Rd and Park and Ride Lot,6.614133269,13.22826654
90034054023,12376,egress,Batterson Park Rd and Park and Ride Lot,6.614133269,13.22826654
90034054023,12473,access,Vlge Square Rd and Village Square Dr Park and Ride Lot,8.133926192,16.26785238
90034054023,12473,egress,Vlge Square Rd and Village Square Dr Park and Ride Lot,8.133926192,16.26785238
90034056004,7931,access,Farmington Park and Ride Lot and Town Farm Rd,8.198248941,16.39649788
90034056004,7931,egress,Farmington Park and Ride Lot and Town Farm Rd,8.198248941,16.39649788
90034056004,8029,access,ST Mary's Church and Main St,7.582796696,15.16559339
90034056004,8029,egress,ST Mary's Church and Main St,7.582796696,15.16559339
90034056004,10704,access,Lake Ave and Bristol Park and Ride Lot,2.109334061,4.218668122
90034056004,10704,egress,Lake Ave and Bristol Park and Ride Lot,2.109334061,4.218668122
90034056004,10706,access,S Main St and Plantsville Park and Ride Lot,7.202113781,14.40422756
90034056004,10706,egress,S Main St and Plantsville Park and Ride Lot,7.202113781,14.40422756
90034056004,10707,access,Highland Ave and Mildale Park and Ride,8.139207218,16.27841444
90034056004,10707,egress,Highland Ave and Mildale Park and Ride,8.139207218,16.27841444
90034056004,10708,access,Waterbury Rd Park and ride Lot and Waterbury Rd,8.456308278,16.91261656
90034056004,10708,egress,Waterbury Rd Park and ride Lot and Waterbury Rd,8.456308278,16.91261656
90034056004,12249,access,Todd St PandR and Todd St,2.974288146,5.948576292
90034056004,12249,egress,Todd St PandR and Todd St,2.974288146,5.948576292
90034056004,12347,access,Hamilton Ave and Hamilton Park and Ride Lot,8.938875055,17.87775011
90034056004,12347,egress,Hamilton Ave and Hamilton Park and Ride Lot,8.938875055,17.87775011
90034056004,12376,access,Batterson Park Rd and Park and Ride Lot,8.936424896,17.87284979
90034056004,12376,egress,Batterson Park Rd and Park and Ride Lot,8.936424896,17.87284979
90034057002,7595,access,Village Square Dr and Corbins Commuter Lot,9.850526121,19.70105224
90034057002,7595,egress,Village Square Dr and Corbins Commuter Lot,9.850526121,19.70105224
90034057002,7931,access,Farmington Park and Ride Lot and Town Farm Rd,7.310203311,14.62040662
90034057002,7931,egress,Farmington Park and Ride Lot and Town Farm Rd,7.310203311,14.62040662
90034057002,8029,access,ST Mary's Church and Main St,6.68821093,13.37642186
90034057002,8029,egress,ST Mary's Church and Main St,6.68821093,13.37642186
90034057002,10704,access,Lake Ave and Bristol Park and Ride Lot,1.635309472,3.270618944
90034057002,10704,egress,Lake Ave and Bristol Park and Ride Lot,1.635309472,3.270618944
90034057002,10706,access,S Main St and Plantsville Park and Ride Lot,7.56974936,15.13949872
90034057002,10706,egress,S Main St and Plantsville Park and Ride Lot,7.56974936,15.13949872
90034057002,10707,access,Highland Ave and Mildale Park and Ride,8.515248025,17.03049605
90034057002,10707,egress,Highland Ave and Mildale Park and Ride,8.515248025,17.03049605
90034057002,10708,access,Waterbury Rd Park and ride Lot and Waterbury Rd,9.138506129,18.27701226
90034057002,10708,egress,Waterbury Rd Park and ride Lot and Waterbury Rd,9.138506129,18.27701226
90034057002,12249,access,Todd St PandR and Todd St,2.354462576,4.708925152
90034057002,12249,egress,Todd St PandR and Todd St,2.354462576,4.708925152
90034057002,12347,access,Hamilton Ave and Hamilton Park and Ride Lot,9.805028691,19.61005738
90034057002,12347,egress,Hamilton Ave and Hamilton Park and Ride Lot,9.805028691,19.61005738
90034057002,12376,access,Batterson Park Rd and Park and Ride Lot,8.148918221,16.29783644
90034057002,12376,egress,Batterson Park Rd and Park and Ride Lot,8.148918221,16.29783644
90034057002,12473,access,Vlge Square Rd and Village Square Dr Park and Ride Lot,9.776437654,19.55287531
90034057002,12473,egress,Vlge Square Rd and Village Square Dr Park and Ride Lot,9.776437654,19.55287531
90034153001,209,access,Main St and Putnam Plaza Park and Ride,8.987368786,17.97473757
90034153001,209,egress,Main St and Putnam Plaza Park and Ride,8.987368786,17.97473757
90034153001,1061,access,Main St and State Park and Ride Lot,9.102926847,18.20585369
90034153001,1061,egress,Main St and State Park and Ride Lot,9.102926847,18.20585369
90034153001,7554,access,Newington ParkandRide and Berlin Tpke,2.75552804,5.51105608
90034153001,7554,egress,Newington ParkandRide and Berlin Tpke,2.75552804,5.51105608
90034153001,7578,access,N Main St and Marshalls,8.177170233,16.35434047
90034153001,7578,egress,N Main St and Marshalls,8.177170233,16.35434047
90034153001,7595,access,Village Square Dr and Corbins Commuter Lot,3.035865854,6.071731708
90034153001,7595,egress,Village Square Dr and Corbins Commuter Lot,3.035865854,6.071731708
90034153001,7709,access,N Main St and Whole Foods Supermaket,8.242973812,16.48594762
90034153001,7709,egress,N Main St and Whole Foods Supermaket,8.242973812,16.48594762
90034153001,7901,access,Saint Augustine Church and Hopewell Rd,8.824740685,17.64948137
90034153001,7901,egress,Saint Augustine Church and Hopewell Rd,8.824740685,17.64948137
90034153001,7911,access,St Paul's Park and Ride and Wells St,8.842540587,17.68508117
90034153001,7911,egress,St Paul's Park and Ride and Wells St,8.842540587,17.68508117
90034153001,7924,access,Cromwell Park and Ride Lot and Industrail Park Rd,5.595408228,11.19081646
90034153001,7924,egress,Cromwell Park and Ride Lot and Industrail Park Rd,5.595408228,11.19081646
90034153001,7931,access,Farmington Park and Ride Lot and Town Farm Rd,5.592079556,11.18415911
90034153001,7931,egress,Farmington Park and Ride Lot and Town Farm Rd,5.592079556,11.18415911
90034153001,8029,access,ST Mary's Church and Main St,8.986256986,17.97251397
90034153001,8029,egress,ST Mary's Church and Main St,8.986256986,17.97251397
90034153001,10641,access,Wolcott Hill Rd and Wolcott Hill Park and Ride Lot,6.407078948,12.8141579
90034153001,10641,egress,Wolcott Hill Rd and Wolcott Hill Park and Ride Lot,6.407078948,12.8141579
90034153001,10643,access,Country Club Rd and Country Club Park and Ride Lot,7.029940284,14.05988057
90034153001,10643,egress,Country Club Rd and Country Club Park and Ride Lot,7.029940284,14.05988057
90034153001,10668,access,Bee Park and Ride Lot and Bee St,8.84765987,17.69531974
90034153001,10668,egress,Bee Park and Ride Lot and Bee St,8.84765987,17.69531974
90034153001,10704,access,Lake Ave and Bristol Park and Ride Lot,7.823568192,15.64713638
90034153001,10704,egress,Lake Ave and Bristol Park and Ride Lot,7.823568192,15.64713638
90034153001,10706,access,S Main St and Plantsville Park and Ride Lot,9.174006758,18.34801352
90034153001,10706,egress,S Main St and Plantsville Park and Ride Lot,9.174006758,18.34801352
90034153001,10707,access,Highland Ave and Mildale Park and Ride,9.608588018,19.21717604
90034153001,10707,egress,Highland Ave and Mildale Park and Ride,9.608588018,19.21717604
90034153001,12249,access,Todd St PandR and Todd St,6.993568456,13.98713691
90034153001,12249,egress,Todd St PandR and Todd St,6.993568456,13.98713691
90034153001,12376,access,Batterson Park Rd and Park and Ride Lot,3.210977802,6.421955604
90034153001,12376,egress,Batterson Park Rd and Park and Ride Lot,3.210977802,6.421955604
90034153001,12473,access,Vlge Square Rd and Village Square Dr Park and Ride Lot,2.996871244,5.993742488
90034153001,12473,egress,Vlge Square Rd and Village Square Dr Park and Ride Lot,2.996871244,5.993742488
90034153002,209,access,Main St and Putnam Plaza Park and Ride,8.906646915,17.81329383
90034153002,209,egress,Main St and Putnam Plaza Park and Ride,8.906646915,17.81329383
90034153002,1061,access,Main St and State Park and Ride Lot,9.074559206,18.14911841
90034153002,1061,egress,Main St and State Park and Ride Lot,9.074559206,18.14911841
90034153002,7554,access,Newington ParkandRide and Berlin Tpke,2.611423838,5.222847676
90034153002,7554,egress,Newington ParkandRide and Berlin Tpke,2.611423838,5.222847676
90034153002,7578,access,N Main St and Marshalls,8.272701239,16.54540248
90034153002,7578,egress,N Main St and Marshalls,8.272701239,16.54540248
90034153002,7595,access,Village Square Dr and Corbins Commuter Lot,3.147108287,6.294216574
90034153002,7595,egress,Village Square Dr and Corbins Commuter Lot,3.147108287,6.294216574
90034153002,7709,access,N Main St and Whole Foods Supermaket,8.338548931,16.67709786
90034153002,7709,egress,N Main St and Whole Foods Supermaket,8.338548931,16.67709786
90034153002,7901,access,Saint Augustine Church and Hopewell Rd,8.670741612,17.34148322
90034153002,7901,egress,Saint Augustine Church and Hopewell Rd,8.670741612,17.34148322
90034153002,7911,access,St Paul's Park and Ride and Wells St,8.742490251,17.4849805
90034153002,7911,egress,St Paul's Park and Ride and Wells St,8.742490251,17.4849805
90034153002,7924,access,Cromwell Park and Ride Lot and Industrail Park Rd,5.408359558,10.81671912
90034153002,7924,egress,Cromwell Park and Ride Lot and Industrail Park Rd,5.408359558,10.81671912
90034153002,7931,access,Farmington Park and Ride Lot and Town Farm Rd,5.779341906,11.55868381
90034153002,7931,egress,Farmington Park and Ride Lot and Town Farm Rd,5.779341906,11.55868381
90034153002,8029,access,ST Mary's Church and Main St,9.18027084,18.36054168
90034153002,8029,egress,ST Mary's Church and Main St,9.18027084,18.36054168
90034153002,10641,access,Wolcott Hill Rd and Wolcott Hill Park and Ride Lot,6.359904368,12.71980874
90034153002,10641,egress,Wolcott Hill Rd and Wolcott Hill Park and Ride Lot,6.359904368,12.71980874
90034153002,10643,access,Country Club Rd and Country Club Park and Ride Lot,6.869815426,13.73963085
90034153002,10643,egress,Country Club Rd and Country Club Park and Ride Lot,6.869815426,13.73963085
90034153002,10668,access,Bee Park and Ride Lot and Bee St,8.727535115,17.45507023
90034153002,10668,egress,Bee Park and Ride Lot and Bee St,8.727535115,17.45507023
90034153002,10704,access,Lake Ave and Bristol Park and Ride Lot,7.980313242,15.96062648
90034153002,10704,egress,Lake Ave and Bristol Park and Ride Lot,7.980313242,15.96062648
90034153002,10706,access,S Main St and Plantsville Park and Ride Lot,9.204324851,18.4086497
90034153002,10706,egress,S Main St and Plantsville Park and Ride Lot,9.204324851,18.4086497
90034153002,10707,access,Highland Ave and Mildale Park and Ride,9.621353477,19.24270695
90034153002,10707,egress,Highland Ave and Mildale Park and Ride,9.621353477,19.24270695
90034153002,12249,access,Todd St PandR and Todd St,7.15632591,14.31265182
90034153002,12249,egress,Todd St PandR and Todd St,7.15632591,14.31265182
90034153002,12376,access,Batterson Park Rd and Park and Ride Lot,3.389854537,6.779709074
90034153002,12376,egress,Batterson Park Rd and Park and Ride Lot,3.389854537,6.779709074
90034153002,12473,access,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.111583149,6.223166298
90034153002,12473,egress,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.111583149,6.223166298
90034154002,209,access,Main St and Putnam Plaza Park and Ride,8.57553625,17.1510725
90034154002,209,egress,Main St and Putnam Plaza Park and Ride,8.57553625,17.1510725
90034154002,1061,access,Main St and State Park and Ride Lot,8.810331501,17.620663
90034154002,1061,egress,Main St and State Park and Ride Lot,8.810331501,17.620663
90034154002,7554,access,Newington ParkandRide and Berlin Tpke,2.232537634,4.465075268
90034154002,7554,egress,Newington ParkandRide and Berlin Tpke,2.232537634,4.465075268
90034154002,7578,access,N Main St and Marshalls,8.233594095,16.46718819
90034154002,7578,egress,N Main St and Marshalls,8.233594095,16.46718819
90034154002,7595,access,Village Square Dr and Corbins Commuter Lot,3.164287475,6.32857495
90034154002,7595,egress,Village Square Dr and Corbins Commuter Lot,3.164287475,6.32857495
90034154002,7709,access,N Main St and Whole Foods Supermaket,8.299438287,16.59887657
90034154002,7709,egress,N Main St and Whole Foods Supermaket,8.299438287,16.59887657
90034154002,7901,access,Saint Augustine Church and Hopewell Rd,8.288336869,16.57667374
90034154002,7901,egress,Saint Augustine Church and Hopewell Rd,8.288336869,16.57667374
90034154002,7911,access,St Paul's Park and Ride and Wells St,8.391825296,16.78365059
90034154002,7911,egress,St Paul's Park and Ride and Wells St,8.391825296,16.78365059
90034154002,7924,access,Cromwell Park and Ride Lot and Industrail Park Rd,5.198610189,10.39722038
90034154002,7924,egress,Cromwell Park and Ride Lot and Industrail Park Rd,5.198610189,10.39722038
90034154002,7931,access,Farmington Park and Ride Lot and Town Farm Rd,6.011040366,12.02208073
90034154002,7931,egress,Farmington Park and Ride Lot and Town Farm Rd,6.011040366,12.02208073
90034154002,8029,access,ST Mary's Church and Main St,9.450397656,18.90079531
90034154002,8029,egress,ST Mary's Church and Main St,9.450397656,18.90079531
90034154002,10641,access,Wolcott Hill Rd and Wolcott Hill Park and Ride Lot,6.072226585,12.14445317
90034154002,10641,egress,Wolcott Hill Rd and Wolcott Hill Park and Ride Lot,6.072226585,12.14445317
90034154002,10643,access,Country Club Rd and Country Club Park and Ride Lot,6.766370858,13.53274172
90034154002,10643,egress,Country Club Rd and Country Club Park and Ride Lot,6.766370858,13.53274172
90034154002,10668,access,Bee Park and Ride Lot and Bee St,8.733890909,17.46778182
90034154002,10668,egress,Bee Park and Ride Lot and Bee St,8.733890909,17.46778182
90034154002,10704,access,Lake Ave and Bristol Park and Ride Lot,8.362945331,16.72589066
90034154002,10704,egress,Lake Ave and Bristol Park and Ride Lot,8.362945331,16.72589066
90034154002,10706,access,S Main St and Plantsville Park and Ride Lot,9.484852658,18.96970532
90034154002,10706,egress,S Main St and Plantsville Park and Ride Lot,9.484852658,18.96970532
90034154002,10707,access,Highland Ave and Mildale Park and Ride,9.877470363,19.75494073
90034154002,10707,egress,Highland Ave and Mildale Park and Ride,9.877470363,19.75494073
90034154002,12249,access,Todd St PandR and Todd St,7.538385063,15.07677013
90034154002,12249,egress,Todd St PandR and Todd St,7.538385063,15.07677013
90034154002,12376,access,Batterson Park Rd and Park and Ride Lot,3.592993955,7.18598791
90034154002,12376,egress,Batterson Park Rd and Park and Ride Lot,3.592993955,7.18598791
90034154002,12473,access,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.137191437,6.274382874
90034154002,12473,egress,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.137191437,6.274382874
90034156001,209,access,Main St and Putnam Plaza Park and Ride,9.690874337,19.38174867
90034156001,209,egress,Main St and Putnam Plaza Park and Ride,9.690874337,19.38174867
90034156001,1061,access,Main St and State Park and Ride Lot,9.851298688,19.70259738
90034156001,1061,egress,Main St and State Park and Ride Lot,9.851298688,19.70259738
90034156001,7554,access,Newington ParkandRide and Berlin Tpke,3.328295406,6.656590812
90034156001,7554,egress,Newington ParkandRide and Berlin Tpke,3.328295406,6.656590812
90034156001,7578,access,N Main St and Marshalls,8.824349196,17.64869839
90034156001,7578,egress,N Main St and Marshalls,8.824349196,17.64869839
90034156001,7595,access,Village Square Dr and Corbins Commuter Lot,3.668349822,7.336699644
90034156001,7595,egress,Village Square Dr and Corbins Commuter Lot,3.668349822,7.336699644
90034156001,7709,access,N Main St and Whole Foods Supermaket,8.889960877,17.77992175
90034156001,7709,egress,N Main St and Whole Foods Supermaket,8.889960877,17.77992175
90034156001,7901,access,Saint Augustine Church and Hopewell Rd,9.338800667,18.67760133
90034156001,7901,egress,Saint Augustine Church and Hopewell Rd,9.338800667,18.67760133
90034156001,7911,access,St Paul's Park and Ride and Wells St,9.514054415,19.02810883
90034156001,7911,egress,St Paul's Park and Ride and Wells St,9.514054415,19.02810883
90034156001,7924,access,Cromwell Park and Ride Lot and Industrail Park Rd,5.460394041,10.92078808
90034156001,7924,egress,Cromwell Park and Ride Lot and Industrail Park Rd,5.460394041,10.92078808
90034156001,7931,access,Farmington Park and Ride Lot and Town Farm Rd,5.826736443,11.65347289
90034156001,7931,egress,Farmington Park and Ride Lot and Town Farm Rd,5.826736443,11.65347289
90034156001,8029,access,ST Mary's Church and Main St,9.093923521,18.18784704
90034156001,8029,egress,ST Mary's Church and Main St,9.093923521,18.18784704
90034156001,10641,access,Wolcott Hill Rd and Wolcott Hill Park and Ride Lot,7.145497154,14.29099431
90034156001,10641,egress,Wolcott Hill Rd and Wolcott Hill Park and Ride Lot,7.145497154,14.29099431
90034156001,10643,access,Country Club Rd and Country Club Park and Ride Lot,6.667213074,13.33442615
90034156001,10643,egress,Country Club Rd and Country Club Park and Ride Lot,6.667213074,13.33442615
90034156001,10668,access,Bee Park and Ride Lot and Bee St,8.300412358,16.60082472
90034156001,10668,egress,Bee Park and Ride Lot and Bee St,8.300412358,16.60082472
90034156001,10704,access,Lake Ave and Bristol Park and Ride Lot,7.353222799,14.7064456
90034156001,10704,egress,Lake Ave and Bristol Park and Ride Lot,7.353222799,14.7064456
90034156001,10706,access,S Main St and Plantsville Park and Ride Lot,8.425378079,16.85075616
90034156001,10706,egress,S Main St and Plantsville Park and Ride Lot,8.425378079,16.85075616
90034156001,10707,access,Highland Ave and Mildale Park and Ride,8.857002234,17.71400447
90034156001,10707,egress,Highland Ave and Mildale Park and Ride,8.857002234,17.71400447
90034156001,12249,access,Todd St PandR and Todd St,6.558460978,13.11692196
90034156001,12249,egress,Todd St PandR and Todd St,6.558460978,13.11692196
90034156001,12376,access,Batterson Park Rd and Park and Ride Lot,3.559074481,7.118148962
90034156001,12376,egress,Batterson Park Rd and Park and Ride Lot,3.559074481,7.118148962
90034156001,12473,access,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.621559101,7.243118202
90034156001,12473,egress,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.621559101,7.243118202
90034156002,209,access,Main St and Putnam Plaza Park and Ride,9.745846465,19.49169293
90034156002,209,egress,Main St and Putnam Plaza Park and Ride,9.745846465,19.49169293
90034156002,1061,access,Main St and State Park and Ride Lot,9.932782467,19.86556493
90034156002,1061,egress,Main St and State Park and Ride Lot,9.932782467,19.86556493
90034156002,7554,access,Newington ParkandRide and Berlin Tpke,3.35152105,6.7030421
90034156002,7554,egress,Newington ParkandRide and Berlin Tpke,3.35152105,6.7030421
90034156002,7578,access,N Main St and Marshalls,8.944780707,17.88956141
90034156002,7578,egress,N Main St and Marshalls,8.944780707,17.88956141
90034156002,7595,access,Village Square Dr and Corbins Commuter Lot,3.788903549,7.577807098
90034156002,7595,egress,Village Square Dr and Corbins Commuter Lot,3.788903549,7.577807098
